dataset,index,layer,learning_rate,optimizer,token_length,match,inversion_time,timesteps,times
token_length_filtered_dataset.csv,6,6,0.1,SGD,20,True,157.7476794719696,412_480_795_335_566_155_624_955_658_114_782_651_550_972_615_535_674_790_879_165,5.31_6.54_10.87_4.58_7.67_2.10_8.49_12.99_8.87_1.50_10.42_8.70_7.51_13.30_8.41_7.33_9.29_10.28_11.44_2.15
token_length_filtered_dataset.csv,7,6,0.1,SGD,20,True,148.58250784873962,151_513_592_569_380_143_920_154_37_182_302_369_327_722_2393_560_478_660_1246_240,1.83_6.82_7.96_7.67_5.14_1.95_12.47_2.08_0.50_2.47_4.09_5.00_4.42_9.77_32.77_7.66_6.55_9.06_17.10_3.29
token_length_filtered_dataset.csv,8,6,0.1,SGD,20,True,183.07360696792603,71_604_982_53_108_771_240_157_2155_1056_441_561_569_1757_590_727_798_1222_433_263,0.88_8.15_13.39_0.73_1.48_10.16_3.18_2.08_28.61_14.32_6.02_7.61_7.73_23.98_8.08_9.69_10.64_16.77_5.98_3.63
token_length_filtered_dataset.csv,9,6,0.1,SGD,20,True,118.15362501144409,236_749_508_820_43_81_1181_427_1264_124_276_309_54_148_479_482_580_194_646_229,3.05_10.19_6.93_10.83_0.57_1.06_15.58_5.63_16.77_1.64_3.64_4.06_0.71_1.97_6.56_6.55_8.00_2.68_8.77_2.97
token_length_filtered_dataset.csv,0,7,0.1,SGD,20,True,167.09210634231567,321_239_442_645_1104_563_333_683_359_843_490_809_808_286_843_489_570_712_1031_278,4.05_3.32_6.13_9.16_15.71_8.03_4.74_9.68_5.08_11.98_7.03_11.47_11.20_3.96_12.00_6.93_8.03_10.29_14.47_3.83
token_length_filtered_dataset.csv,1,7,0.1,SGD,20,True,208.7605972290039,509_302_313_526_1240_2362_558_185_130_880_1057_488_464_1487_902_554_1078_1119_426_135,6.44_4.25_4.40_7.31_17.75_33.78_7.92_2.63_1.84_12.51_15.18_6.89_6.58_21.16_12.84_7.89_15.47_15.95_6.07_1.90
token_length_filtered_dataset.csv,2,7,0.1,SGD,20,True,239.30050683021545,509_179_692_506_914_345_1218_658_510_1061_212_2405_1923_622_1513_463_352_2366_424_133,6.80_2.46_9.55_7.01_12.81_4.82_17.13_9.26_7.12_14.96_3.00_33.86_27.22_8.86_21.37_6.56_4.97_33.69_5.97_1.87
token_length_filtered_dataset.csv,3,7,0.1,SGD,20,True,148.5814802646637,101_928_878_75_255_579_481_553_175_251_555_808_900_816_1508_167_129_591_454_302,1.29_12.96_12.34_1.05_3.59_8.14_6.77_7.76_2.46_3.55_7.83_11.40_12.81_11.67_21.42_2.38_1.85_8.51_6.50_4.32
token_length_filtered_dataset.csv,4,7,0.1,SGD,20,True,263.3794033527374,101_175_1461_614_141_1000_878_1482_1166_3217_1000_586_763_197_152_2944_623_114_1929_322,1.37_2.45_20.51_8.71_2.00_14.20_12.46_20.71_16.19_44.32_13.89_8.12_10.58_2.74_2.13_40.78_8.72_1.60_27.35_4.55
token_length_filtered_dataset.csv,5,7,0.1,SGD,20,True,185.69948959350586,501_618_442_453_870_631_520_215_795_1011_407_1232_814_838_535_492_694_640_1129_436,6.66_8.53_6.16_6.30_12.12_8.75_7.26_3.00_11.11_14.15_5.69_17.19_11.45_11.82_7.47_6.83_9.86_9.10_16.06_6.21
token_length_filtered_dataset.csv,6,7,0.1,SGD,20,True,201.06618213653564,509_775_1102_408_529_292_564_1318_1171_165_870_726_584_1137_752_475_1049_1034_742_200,6.84_10.65_15.29_5.68_7.39_4.08_7.89_18.41_16.37_2.31_12.15_10.10_8.14_15.97_10.49_6.55_14.75_14.69_10.48_2.83
token_length_filtered_dataset.csv,7,7,0.1,SGD,20,True,427.8633952140808,164_782_973_890_557_207_1310_237_43_178_381_465_320_1061_3569_772_778_622_16830_339,2.18_10.74_13.42_12.25_7.71_2.86_18.23_3.27_0.59_2.47_5.28_6.44_4.46_14.78_49.86_10.72_10.92_8.73_238.15_4.80
token_length_filtered_dataset.csv,8,7,0.1,SGD,20,True,254.3211419582367,101_1123_1463_81_174_635_245_267_2766_1558_554_780_684_1298_827_812_1376_2424_642_363,1.35_15.52_20.38_1.12_2.43_8.86_3.43_3.73_38.50_21.62_7.68_10.88_9.52_18.11_11.58_11.38_19.45_34.47_9.13_5.16
token_length_filtered_dataset.csv,9,7,0.1,SGD,20,True,171.47268056869507,257_1389_870_1033_47_108_1434_661_2150_189_317_372_66_166_695_535_553_212_927_267,3.43_19.25_12.12_14.38_0.66_1.51_20.08_9.25_30.10_2.65_4.44_5.21_0.93_2.32_9.74_7.52_7.87_3.03_13.20_3.78
token_length_filtered_dataset.csv,0,8,0.1,SGD,20,True,10.415701627731323,7_53_7_116_6_17_22_3_6_128_13_18_46_18_10_165_9_54_16_7,0.10_0.76_0.10_1.66_0.09_0.25_0.32_0.04_0.09_1.85_0.19_0.26_0.67_0.26_0.14_2.38_0.13_0.80_0.24_0.10
token_length_filtered_dataset.csv,1,8,0.1,SGD,20,True,35.66428565979004,12_10_8_16_125_15_12_5_4_19_15_1664_373_11_32_8_30_69_3_6,0.17_0.14_0.12_0.23_1.82_0.22_0.17_0.07_0.06_0.28_0.22_24.36_5.46_0.16_0.47_0.12_0.45_1.02_0.05_0.09
token_length_filtered_dataset.csv,2,8,0.1,SGD,20,True,92.03761196136475,12_2_14_33_9_19_513_3_33_28_18_26_138_46_40_11_30_5178_45_6,0.17_0.03_0.21_0.48_0.13_0.28_7.55_0.04_0.49_0.41_0.27_0.38_2.03_0.68_0.59_0.16_0.44_76.95_0.66_0.09
token_length_filtered_dataset.csv,3,8,0.1,SGD,20,True,13.69191026687622,3_20_103_77_19_19_9_9_4_8_361_118_8_80_30_34_4_4_31_11,0.04_0.29_1.48_1.10_0.27_0.27_0.13_0.13_0.06_0.11_5.20_1.70_0.12_1.16_0.43_0.49_0.06_0.06_0.45_0.16
token_length_filtered_dataset.csv,4,8,0.1,SGD,20,True,21.988243341445923,3_24_100_64_5_23_9_31_37_248_200_11_10_42_8_166_6_119_381_6,0.04_0.34_1.45_0.94_0.07_0.34_0.13_0.46_0.54_3.65_2.95_0.16_0.15_0.61_0.12_2.43_0.09_1.76_5.67_0.09
token_length_filtered_dataset.csv,5,8,0.1,SGD,20,True,11.552539825439453,8_32_101_157_16_20_8_20_85_8_10_21_8_11_13_32_30_147_56_6,0.11_0.47_1.48_2.26_0.23_0.29_0.12_0.29_1.23_0.12_0.15_0.31_0.12_0.16_0.19_0.47_0.45_2.19_0.83_0.09
token_length_filtered_dataset.csv,6,8,0.1,SGD,20,True,9.60273027420044,12_6_62_2_32_6_7_28_53_4_8_18_27_21_66_17_101_47_100_36,0.17_0.09_0.91_0.03_0.47_0.09_0.10_0.41_0.78_0.06_0.12_0.26_0.40_0.31_0.97_0.25_1.49_0.70_1.48_0.53
token_length_filtered_dataset.csv,7,8,0.1,SGD,20,True,419.0481958389282,42_16_5_13_19_27_39_4_12212_21_39_19_10_12_666_61_29_6_15198_4,0.59_0.23_0.07_0.19_0.28_0.39_0.57_0.06_178.45_0.31_0.57_0.28_0.15_0.18_9.80_0.90_0.43_0.09_225.45_0.06
token_length_filtered_dataset.csv,8,8,0.1,SGD,20,True,39.9631724357605,3_18_36_16_5_4_26_45_376_29_6_7_14_1711_126_7_21_193_50_10,0.04_0.26_0.53_0.24_0.07_0.06_0.39_0.66_5.58_0.43_0.09_0.10_0.21_25.22_1.85_0.10_0.31_2.91_0.75_0.15
token_length_filtered_dataset.csv,9,8,0.1,SGD,20,True,734.0433003902435,12_203_59_37_47018_5_44_68_20_9_11_11_383_32_13_42_60_9_67_8,0.17_2.97_0.87_0.54_717.54_0.07_0.67_1.03_0.31_0.14_0.17_0.17_5.84_0.49_0.20_0.64_0.93_0.14_1.04_0.12
token_length_filtered_dataset.csv,0,1,0.01,SGD,20,True,61.753010749816895,193_412_527_133_408_469_211_311_224_152_190_518_349_224_224_194_289_512_193_76,2.00_4.35_5.56_1.41_4.34_5.01_2.24_3.32_2.39_1.61_1.99_5.49_3.74_2.39_2.38_2.07_3.11_5.50_2.06_0.81
token_length_filtered_dataset.csv,1,1,0.01,SGD,20,True,49.57551574707031,257_125_191_290_341_465_229_76_127_269_202_188_499_319_202_245_178_275_104_99,2.65_1.31_2.00_3.05_3.61_4.93_2.43_0.81_1.35_2.86_2.14_1.99_5.29_3.37_2.14_2.61_1.91_2.96_1.11_1.07
token_length_filtered_dataset.csv,2,1,0.01,SGD,20,True,54.46823167800903,257_130_217_144_511_242_482_303_347_231_109_391_236_294_310_196_239_296_102_99,2.67_1.37_2.28_1.51_5.41_2.56_5.09_3.20_3.66_2.43_1.15_4.12_2.50_3.11_3.28_2.09_2.59_3.23_1.12_1.08
token_length_filtered_dataset.csv,3,1,0.01,SGD,20,True,48.15694808959961,95_308_173_47_76_691_120_453_121_140_130_207_411_370_344_61_90_292_279_76,1.01_3.30_1.86_0.50_0.81_7.38_1.28_4.84_1.30_1.50_1.40_2.22_4.41_3.96_3.69_0.66_0.98_3.19_3.05_0.82
token_length_filtered_dataset.csv,4,1,0.01,SGD,20,True,46.9478178024292,95_78_178_165_126_294_330_290_407_245_177_474_161_96_98_398_289_99_296_74,1.00_0.83_1.89_1.76_1.34_3.14_3.54_3.12_4.36_2.63_1.90_5.09_1.73_1.03_1.05_4.27_3.16_1.08_3.23_0.80
token_length_filtered_dataset.csv,5,1,0.01,SGD,20,True,56.706241846084595,145_216_227_196_368_491_176_101_245_395_315_257_307_548_186_361_159_267_246_75,1.53_2.29_2.42_2.09_3.97_5.29_1.88_1.08_2.62_4.23_3.36_2.75_3.30_5.89_2.00_3.86_1.73_2.91_2.69_0.82
token_length_filtered_dataset.csv,6,1,0.01,SGD,20,True,59.957191705703735,257_247_267_154_437_146_670_211_169_99_346_252_332_340_200_548_234_424_245_79,2.71_2.61_2.83_1.62_4.60_1.53_7.08_2.22_1.77_1.04_3.67_2.67_3.56_3.59_2.13_5.82_2.49_4.53_2.63_0.85
token_length_filtered_dataset.csv,7,1,0.01,SGD,20,True,47.45501255989075,88_172_329_348_130_101_532_113_39_267_171_182_119_515_264_302_217_368_136_75,0.91_1.82_3.46_3.66_1.36_1.06_5.61_1.21_0.42_2.84_1.82_1.94_1.25_5.49_2.83_3.22_2.33_3.98_1.46_0.80
token_length_filtered_dataset.csv,8,1,0.01,SGD,20,True,52.16103529930115,95_264_189_47_98_302_123_97_417_291_150_387_543_268_401_174_554_291_228_75,0.98_2.80_1.99_0.49_1.04_3.18_1.29_1.03_4.40_2.99_1.56_4.02_5.67_2.79_4.17_1.81_5.78_3.04_2.34_0.77
token_length_filtered_dataset.csv,9,1,0.01,SGD,20,True,40.06327557563782,137_192_417_221_27_62_393_218_305_99_140_132_57_149_264_263_192_126_446_76,1.37_1.97_4.32_2.27_0.28_0.63_4.04_2.26_3.15_1.01_1.43_1.35_0.59_1.52_2.71_2.68_1.95_1.28_4.49_0.77
token_length_filtered_dataset.csv,0,2,0.01,SGD,20,True,113.12369179725647,477_732_923_297_565_699_444_537_451_322_389_706_766_452_521_355_404_779_486_195,4.81_7.85_9.88_3.19_6.14_7.54_4.83_5.87_4.93_3.48_4.21_7.61_8.21_4.86_5.57_3.78_4.42_8.50_5.31_2.14
token_length_filtered_dataset.csv,1,2,0.01,SGD,20,True,115.41126441955566,526_294_495_593_810_1237_469_156_215_531_468_294_745_1132_566_471_673_660_264_190,5.46_3.11_5.25_6.28_8.60_13.14_5.00_1.66_2.29_5.68_5.00_3.14_7.98_12.13_6.06_5.05_7.41_7.23_2.88_2.07
token_length_filtered_dataset.csv,2,2,0.01,SGD,20,True,111.8268551826477,526_223_491_345_806_567_796_545_492_631_193_1197_631_470_570_303_480_787_259_191,5.43_2.35_5.19_3.64_8.52_6.00_8.42_5.75_5.21_6.71_2.05_12.75_6.74_5.03_6.09_3.23_5.27_8.56_2.82_2.07
token_length_filtered_dataset.csv,3,2,0.01,SGD,20,True,103.50587725639343,152_800_661_75_212_1230_318_752_234_272_322_357_664_877_1144_97_172_585_599_198,1.57_8.43_6.99_0.79_2.25_13.05_3.38_7.98_2.48_2.88_3.41_3.78_7.05_9.34_12.16_1.03_1.87_6.36_6.54_2.16
token_length_filtered_dataset.csv,4,2,0.01,SGD,20,True,96.0232515335083,152_164_517_355_218_579_581_601_666_574_383_702_400_162_192_796_828_133_745_199,1.56_1.73_5.48_3.75_2.31_6.14_6.18_6.39_7.12_6.15_4.10_7.52_4.30_1.74_2.06_8.52_9.11_1.47_8.21_2.19
token_length_filtered_dataset.csv,5,2,0.01,SGD,20,True,103.16637945175171,336_549_397_325_500_730_397_168_576_649_508_542_709_705_290_585_384_459_616_193,3.50_5.83_4.24_3.47_5.35_7.80_4.24_1.79_6.15_6.92_5.42_5.79_7.61_7.57_3.11_6.28_4.22_5.03_6.74_2.12
token_length_filtered_dataset.csv,6,2,0.01,SGD,20,True,120.5738832950592,526_759_617_303_724_263_1224_506_361_171_529_501_623_760_355_1065_567_683_558_145,5.44_8.05_6.57_3.22_7.74_2.81_13.06_5.40_3.85_1.83_5.64_5.36_6.67_8.17_3.81_11.40_6.24_7.57_6.16_1.60
token_length_filtered_dataset.csv,7,2,0.01,SGD,20,True,90.61829328536987,145_330_773_529_254_170_700_237_63_411_336_299_263_838_738_467_478_858_366_197,1.51_3.51_8.22_5.62_2.70_1.81_7.46_2.52_0.67_4.37_3.58_3.19_2.81_9.01_7.88_4.97_5.20_9.36_4.05_2.18
token_length_filtered_dataset.csv,8,2,0.01,SGD,20,True,100.15879678726196,152_539_516_76_193_686_226_167_791_651_287_633_704_550_676_401_914_590_386_200,1.59_5.72_5.49_0.80_2.05_7.29_2.40_1.78_8.45_6.95_3.06_6.74_7.53_5.88_7.21_4.28_10.05_6.50_4.22_2.18
token_length_filtered_dataset.csv,9,2,0.01,SGD,20,True,88.12276577949524,305_359_607_503_52_113_1033_518_698_170_256_339_83_356_606_572_407_253_785_197,3.15_3.80_6.46_5.34_0.55_1.20_11.04_5.53_7.52_1.84_2.76_3.64_0.89_3.85_6.53_6.12_4.44_2.75_8.57_2.16
token_length_filtered_dataset.csv,0,3,0.01,SGD,20,True,222.0692675113678,747_1086_1477_656_1235_1284_849_1093_791_692_652_1285_1222_783_1248_707_858_1268_1254_351,8.23_12.29_16.67_7.37_13.97_14.57_9.67_12.44_9.01_7.85_7.39_14.50_13.91_8.93_14.19_8.04_9.91_14.67_14.44_4.03
token_length_filtered_dataset.csv,1,3,0.01,SGD,20,True,245.36528372764587,830_461_857_1091_1670_3176_643_288_305_962_1231_664_1309_2466_1455_977_1296_1175_484_291,9.02_5.18_9.70_12.29_18.91_36.01_7.30_3.27_3.46_10.87_13.97_7.52_14.83_28.02_16.54_11.08_14.93_13.51_5.59_3.36
token_length_filtered_dataset.csv,2,3,0.01,SGD,20,True,236.95851850509644,830_331_882_533_1602_1072_2050_1022_991_1150_333_2085_1175_1103_1308_675_791_2218_439_290,9.08_3.73_9.98_6.01_18.16_12.12_23.21_11.60_11.25_13.05_3.77_23.60_13.29_12.49_14.85_7.63_9.10_25.62_5.07_3.35
token_length_filtered_dataset.csv,3,3,0.01,SGD,20,True,198.88324284553528,201_1457_883_116_363_1634_765_1549_427_481_623_840_1717_1398_2012_140_260_1064_1229_350,2.21_16.45_9.99_1.31_4.10_18.42_8.64_17.52_4.85_5.47_7.09_9.55_19.46_15.83_22.92_1.59_3.01_12.34_14.13_4.01
token_length_filtered_dataset.csv,4,3,0.01,SGD,20,True,217.41325092315674,201_302_934_761_320_1138_1149_1468_1759_1657_961_1398_767_307_284_1698_1529_182_1740_350,2.19_3.39_10.57_8.56_3.61_12.86_13.06_16.71_20.21_19.15_11.05_16.06_8.85_3.55_3.27_19.57_17.83_2.16_20.62_4.15
token_length_filtered_dataset.csv,5,3,0.01,SGD,20,True,218.71408915519714,467_1002_898_624_1198_1345_629_317_951_1637_1041_1483_1280_1358_515_1105_779_870_1157_377,5.23_11.45_10.20_7.12_13.71_15.42_7.21_3.63_11.00_18.84_12.07_17.12_14.74_15.68_5.98_12.76_9.18_10.06_13.04_4.27
token_length_filtered_dataset.csv,6,3,0.01,SGD,20,True,249.3622784614563,830_1054_1219_616_1573_429_2124_905_736_311_1112_1094_1350_1164_774_1792_1081_1873_1407_270,8.89_12.08_13.99_7.01_18.04_4.91_24.43_10.34_8.42_3.56_12.76_12.62_15.53_13.38_8.93_20.63_12.69_21.45_16.51_3.19
token_length_filtered_dataset.csv,7,3,0.01,SGD,20,True,188.35834550857544,212_791_1374_1035_631_314_1418_340_89_695_625_659_594_1643_1613_1187_847_1467_516_370,2.38_9.09_15.83_11.91_7.29_3.64_16.39_3.87_1.01_7.92_7.14_7.54_6.81_18.79_18.45_13.63_9.62_16.96_5.90_4.19
token_length_filtered_dataset.csv,8,3,0.01,SGD,20,True,230.6829469203949,201_974_1055_118_301_1453_437_299_2222_1764_786_1217_1237_1354_1254_1116_1783_1431_825_392,2.15_11.10_12.02_1.34_3.43_16.67_5.06_3.46_25.31_20.16_9.00_13.98_14.28_15.66_14.52_12.71_19.88_16.42_9.17_4.35
token_length_filtered_dataset.csv,9,3,0.01,SGD,20,True,182.31925344467163,407_772_934_1452_80_200_1972_988_1565_287_414_708_121_510_1431_1089_745_536_1454_353,4.35_8.78_10.74_16.60_0.91_2.29_22.82_11.41_17.75_3.30_4.74_8.09_1.38_5.80_16.36_12.53_8.35_5.98_16.21_3.94
token_length_filtered_dataset.csv,0,4,0.01,SGD,20,True,398.4502341747284,1426_1480_1878_1293_2074_2366_1617_1969_1346_1097_1310_2005_2732_1375_1621_1091_1375_2223_2450_653,16.10_17.68_22.75_15.55_25.05_28.64_19.60_23.48_15.97_12.97_15.45_23.63_32.36_16.39_19.28_12.90_16.52_26.75_29.54_7.85
token_length_filtered_dataset.csv,1,4,0.01,SGD,20,True,460.83781027793884,1485_618_1385_1789_3590_4812_1250_576_509_2278_2321_1117_2244_4128_3593_1689_1942_1747_905_410,16.96_7.27_16.40_21.23_42.89_57.67_14.91_6.87_6.10_27.40_27.93_13.48_27.04_49.66_43.22_20.25_23.97_21.32_11.16_5.10
token_length_filtered_dataset.csv,2,4,0.01,SGD,20,True,483.07519578933716,1485_523_2146_1520_2601_1648_3075_1856_1567_1965_581_2726_2613_2372_2685_1056_1288_7059_836_404,17.15_6.23_25.75_18.20_31.32_19.96_37.10_22.31_19.00_23.77_7.00_32.82_31.33_28.59_32.28_12.73_15.73_86.78_10.14_4.88
token_length_filtered_dataset.csv,3,4,0.01,SGD,20,True,357.6145260334015,298_3026_1364_182_583_2331_1399_1890_693_1016_1235_2071_2525_2335_3407_249_395_1893_2021_651,3.38_36.23_16.40_2.18_6.99_28.00_16.79_22.58_8.30_12.20_14.85_25.05_30.60_28.14_41.33_3.02_4.91_23.48_25.09_8.09
token_length_filtered_dataset.csv,4,4,0.01,SGD,20,True,438.1944398880005,298_590_2063_1378_509_1827_1404_2813_2791_2218_2147_2467_1563_482_434_4507_2107_337_5468_639,3.49_7.11_24.75_16.58_6.15_22.08_17.03_36.15_33.93_27.05_25.84_29.53_18.86_5.79_5.21_54.42_25.67_4.11_66.65_7.81
token_length_filtered_dataset.csv,5,4,0.01,SGD,20,True,388.8618597984314,788_2142_1548_1050_1841_2593_1104_547_2039_2428_1748_3057_1546_2021_1038_1851_1113_1465_1659_665,9.06_25.57_18.52_12.58_22.05_31.06_13.38_6.64_24.62_29.26_20.97_36.99_18.62_24.41_12.60_22.38_13.69_17.96_20.39_8.11
token_length_filtered_dataset.csv,6,4,0.01,SGD,20,True,480.9443347454071,1485_1534_2171_1283_2074_723_2874_3428_1419_501_2000_2048_2050_2595_1621_2329_2558_2850_3648_545,17.22_18.35_26.00_15.44_24.92_8.69_34.72_41.28_17.11_6.04_24.33_24.92_24.83_31.27_19.62_28.21_31.39_34.93_44.97_6.70
token_length_filtered_dataset.csv,7,4,0.01,SGD,20,True,343.1900312900543,508_1360_2330_1797_1303_560_2292_592_132_879_1099_1213_878_2668_3687_1552_1799_2233_829_704,5.91_16.35_28.05_21.52_15.77_6.75_27.64_7.15_1.60_10.57_13.19_14.61_10.63_32.16_44.43_18.68_22.04_27.28_10.21_8.64
token_length_filtered_dataset.csv,8,4,0.01,SGD,20,True,476.57294487953186,298_3172_2179_195_451_2576_943_552_5690_3039_1283_2032_1786_2696_2157_1920_2785_3207_1635_684,3.43_37.92_26.12_2.34_5.41_31.66_11.43_6.75_70.02_36.67_15.41_24.48_21.50_32.50_25.97_23.01_34.11_39.38_20.07_8.38
token_length_filtered_dataset.csv,9,4,0.01,SGD,20,True,327.58021306991577,649_2081_1738_2589_118_382_2797_1721_3102_494_818_910_204_917_1806_1518_1358_915_2435_688,7.42_24.88_20.66_30.92_1.40_4.54_33.52_20.69_37.16_5.93_9.82_10.95_2.46_10.99_21.65_18.28_16.64_11.25_30.01_8.41
token_length_filtered_dataset.csv,0,5,0.01,SGD,20,True,618.2124843597412,2601_1409_3604_1518_3253_3856_1972_3137_2275_1324_1510_2955_3074_2246_1614_1874_2695_3665_3181_1089,31.42_17.61_45.06_18.89_40.88_48.51_24.82_39.88_28.70_16.80_19.29_37.38_39.15_28.34_20.57_23.69_34.80_47.51_40.97_13.95
token_length_filtered_dataset.csv,1,5,0.01,SGD,20,True,760.4944248199463,2186_1061_1563_2306_3815_11001_1612_697_673_2972_4442_1658_2998_7695_3306_2671_3791_2993_1457_641,26.37_13.38_19.66_29.33_49.00_140.69_20.54_8.91_8.59_38.43_57.13_21.32_38.57_98.47_42.40_34.52_49.09_38.09_18.07_7.90
token_length_filtered_dataset.csv,2,5,0.01,SGD,20,True,752.1429862976074,2186_718_2915_2066_3288_1786_4963_2768_2177_4233_880_5077_4720_2879_4272_2450_1977_7370_1448_633,26.87_9.21_37.44_26.48_42.26_22.94_63.71_35.04_27.52_53.85_11.29_64.66_60.03_37.00_54.63_31.17_25.60_95.36_18.87_8.23
token_length_filtered_dataset.csv,3,5,0.01,SGD,20,True,535.0681824684143,398_3856_2327_278_1040_4574_2317_2374_988_1275_1827_2355_3921_2515_4483_419_627_3086_2054_1074,4.87_49.02_29.61_3.52_13.22_58.82_29.62_30.37_12.73_16.36_23.32_30.09_50.32_32.06_57.76_5.40_8.17_39.77_26.37_13.68
token_length_filtered_dataset.csv,4,5,0.01,SGD,20,True,761.5432319641113,398_690_3785_2099_702_2694_3236_7494_4698_5904_3398_3432_1810_629_703_7832_2912_427_5938_1120,4.92_8.72_48.52_26.81_8.94_34.34_41.17_96.01_59.96_74.39_42.83_43.29_22.75_7.91_8.88_98.53_37.37_5.49_76.30_14.42
token_length_filtered_dataset.csv,5,5,0.01,SGD,20,True,630.4637184143066,1500_2438_1966_1843_3035_3944_1646_699_3916_3776_2312_4111_3067_3084_1447_2704_2189_2275_2961_1103,18.00_30.34_24.58_23.03_38.09_49.39_20.71_8.77_48.97_47.47_29.01_51.86_38.71_39.08_18.26_34.20_28.36_29.29_38.09_14.23
token_length_filtered_dataset.csv,6,5,0.01,SGD,20,True,773.8049063682556,2186_2713_3308_1518_2594_1252_5201_6012_2274_680_3401_3069_2817_4067_3205_4490_3095_4773_3881_597,26.47_33.85_41.21_19.10_32.61_15.80_65.40_75.49_28.91_8.58_42.94_38.64_35.78_52.23_41.39_57.47_39.53_61.57_49.18_7.65
token_length_filtered_dataset.csv,7,5,0.01,SGD,20,True,570.217700958252,787_2162_4174_2526_1706_751_3791_841_174_1056_1557_1914_1306_4389_6659_2646_3357_2478_1066_1095,9.27_27.52_53.33_32.31_21.93_9.66_48.85_10.74_2.24_13.55_19.92_24.62_16.86_56.58_86.04_34.29_43.09_32.24_13.44_13.76
token_length_filtered_dataset.csv,8,5,0.01,SGD,20,True,743.1449966430664,398_4258_6126_279_760_3268_1568_783_6300_5165_2081_3051_2562_3686_2872_3737_4549_3756_2139_1335,4.66_54.31_77.04_3.51_9.49_41.19_19.74_9.85_79.08_65.39_26.05_38.30_32.42_46.55_36.07_47.25_58.95_48.40_27.64_17.25
token_length_filtered_dataset.csv,9,5,0.01,SGD,20,True,535.2785172462463,1263_2401_2865_4549_166_614_5662_2506_4777_631_1202_1522_305_1045_2173_2349_2320_1254_3633_1079,15.28_30.02_36.00_56.85_2.09_7.73_71.57_31.83_60.45_7.94_15.17_19.20_3.86_13.29_27.27_29.46_29.86_16.23_47.16_14.00
token_length_filtered_dataset.csv,0,6,0.01,SGD,20,True,704.8359265327454,3012_1530_3007_2094_4090_2805_2101_2706_2095_2579_1919_3592_2915_1898_2304_2324_2975_2979_4650_1439,38.27_20.21_39.80_27.63_54.40_37.22_27.91_35.81_27.99_34.17_25.42_47.68_38.75_25.24_30.73_30.94_40.24_40.05_62.91_19.48
token_length_filtered_dataset.csv,1,6,0.01,SGD,20,True,977.6392664909363,2500_1377_2554_2786_4786_10816_2267_1033_798_5323_5145_1988_2580_8000_3855_2428_7812_4740_1954_733,31.99_18.06_33.94_37.02_63.68_142.77_29.99_13.68_10.60_70.61_68.34_26.43_34.38_107.09_51.53_32.60_103.83_64.69_26.67_9.75
token_length_filtered_dataset.csv,2,6,0.01,SGD,20,True,1069.1588759422302,2500_943_5783_2538_3454_1715_8555_2855_2574_5451_1007_7697_6129_3860_7260_2519_1829_12016_1895_714,30.56_12.47_76.16_34.14_44.76_21.71_110.52_37.56_32.73_71.58_13.39_103.44_80.62_49.09_97.18_33.41_25.43_160.17_24.32_9.89
token_length_filtered_dataset.csv,3,6,0.01,SGD,20,True,649.7493102550507,524_3157_3013_332_1431_3901_2717_2827_1276_1462_1622_3132_3416_3902_6960_515_709_4387_2172_1342,6.30_41.80_40.01_4.41_19.16_52.61_36.59_38.07_17.09_19.63_21.78_41.93_45.06_51.18_91.52_6.71_9.49_59.19_29.19_18.04
token_length_filtered_dataset.csv,4,6,0.01,SGD,20,True,972.4257559776306,524_997_6076_2836_895_3673_3750_7256_4417_7418_3218_2937_2527_757_792_15132_3666_599_4672_1397,6.59_12.95_79.63_37.34_11.79_48.23_49.24_95.60_58.18_97.78_42.53_38.72_33.47_10.04_10.50_200.14_49.35_8.11_63.37_18.87
token_length_filtered_dataset.csv,5,6,0.01,SGD,20,True,773.4100666046143,2049_3161_3010_2226_3496_3118_2506_941_3440_3760_2063_4129_3065_3863_2111_2283_3669_2627_5182_1497,26.15_41.43_39.66_29.34_46.10_41.13_33.03_12.40_45.60_49.75_27.39_54.71_40.81_51.56_28.21_30.30_49.55_35.66_70.16_20.45
token_length_filtered_dataset.csv,6,6,0.01,SGD,20,True,927.037611246109,2500_3110_4367_2483_3000_1241_3920_6550_3641_828_4225_3464_2854_4476_4111_3406_4346_4120_5965_833,31.76_41.18_57.98_32.84_40.03_16.53_51.86_86.98_48.21_11.04_56.07_45.90_38.07_60.47_55.65_46.07_58.74_56.13_80.56_10.96
token_length_filtered_dataset.csv,7,6,0.01,SGD,20,True,760.4119942188263,1108_2836_4026_3382_2614_1075_4890_1024_209_1111_2014_2308_1869_3872_11520_3005_3830_3017_1234_1408,13.89_38.23_54.00_45.47_35.18_14.34_65.73_13.79_2.83_15.12_27.44_31.43_25.46_52.53_155.54_40.55_51.98_40.73_16.90_19.28
token_length_filtered_dataset.csv,8,6,0.01,SGD,20,True,1045.8455181121826,524_4301_7843_336_819_4506_1574_1050_9828_6441_2760_3631_3342_7997_3587_3975_4297_7022_3023_1640,6.76_57.79_106.00_4.45_10.88_59.52_20.63_13.76_129.53_85.61_36.49_47.95_44.28_106.40_47.65_52.69_57.68_94.99_40.74_22.07
